Time (UTC),Sonic_x_clean_15m [m/s],Sonic_x_clean_41m [m/s],Sonic_x_clean_61m [m/s],Sonic_x_clean_74m [m/s],Sonic_x_clean_100m [m/s],Sonic_x_clean_119m [m/s],Sonic_y_clean_15m [m/s],Sonic_y_clean_41m [m/s],Sonic_y_clean_61m [m/s],Sonic_y_clean_74m [m/s],Sonic_y_clean_100m [m/s],Sonic_y_clean_119m [m/s],Sonic_z_clean_15m [m/s],Sonic_z_clean_41m [m/s],Sonic_z_clean_61m [m/s],Sonic_z_clean_74m [m/s],Sonic_z_clean_100m [m/s],Sonic_z_clean_119m [m/s],Sonic_Temp_clean_15m [K],Sonic_Temp_clean_41m [K],Sonic_Temp_clean_61m [K],Sonic_Temp_clean_74m [K],Sonic_Temp_clean_100m [K],Sonic_Temp_clean_119m [K],Dewpt_Temp_3m [°C],Dewpt_Temp_38m [°C],Dewpt_Temp_87m [°C],Dewpt_Temp_122m [°C],Baro_Presr_3m [hPa],Air_Temp_rec_3m [°C],Air_Temp_rec_38m [°C],Air_Temp_rec_87m [°C],Air_Temp_rec_122m [°C],Timestamp,Sonic_x_corr_15m [m/s],Sonic_y_corr_15m [m/s],Sonic_z_corr_15m [m/s],Sonic_u_rot_15m [m/s],Sonic_v_rot_15m [m/s],Sonic_w_rot_15m [m/s],Sonic_x_corr_41m [m/s],Sonic_y_corr_41m [m/s],Sonic_z_corr_41m [m/s],Sonic_u_rot_41m [m/s],Sonic_v_rot_41m [m/s],Sonic_w_rot_41m [m/s],Sonic_x_corr_61m [m/s],Sonic_y_corr_61m [m/s],Sonic_z_corr_61m [m/s],Sonic_u_rot_61m [m/s],Sonic_v_rot_61m [m/s],Sonic_w_rot_61m [m/s],Sonic_x_corr_74m [m/s],Sonic_y_corr_74m [m/s],Sonic_z_corr_74m [m/s],Sonic_u_rot_74m [m/s],Sonic_v_rot_74m [m/s],Sonic_w_rot_74m [m/s],Sonic_x_corr_100m [m/s],Sonic_y_corr_100m [m/s],Sonic_z_corr_100m [m/s],Sonic_u_rot_100m [m/s],Sonic_v_rot_100m [m/s],Sonic_w_rot_100m [m/s],Sonic_x_corr_119m [m/s],Sonic_y_corr_119m [m/s],Sonic_z_corr_119m [m/s],Sonic_u_rot_119m [m/s],Sonic_v_rot_119m [m/s],Sonic_w_rot_119m [m/s],Sonic_WS_15m [m/s],Sonic_WD_15m [deg],Sonic_WS_41m [m/s],Sonic_WD_41m [deg],Sonic_WS_61m [m/s],Sonic_WD_61m [deg],Sonic_WS_74m [m/s],Sonic_WD_74m [deg],Sonic_WS_100m [m/s],Sonic_WD_100m [deg],Sonic_WS_119m [m/s],Sonic_WD_119m [deg],Sonic_uu_rot_15m [m^2/s^2],Sonic_vv_rot_15m [m^2/s^2],Sonic_ww_rot_15m [m^2/s^2],Sonic_uv_rot_15m [m^2/s^2],Sonic_uw_rot_15m [m^2/s^2],Sonic_vw_rot_15m [m^2/s^2],Sonic_wT_rot_15m [mK/s],Sonic_u_star_15m [m/s],Sonic_TKE_15m [m^2/s^2],Sonic_uu_rot_41m [m^2/s^2],Sonic_vv_rot_41m [m^2/s^2],Sonic_ww_rot_41m [m^2/s^2],Sonic_uv_rot_41m [m^2/s^2],Sonic_uw_rot_41m [m^2/s^2],Sonic_vw_rot_41m [m^2/s^2],Sonic_wT_rot_41m [mK/s],Sonic_u_star_41m [m/s],Sonic_TKE_41m [m^2/s^2],Sonic_uu_rot_61m [m^2/s^2],Sonic_vv_rot_61m [m^2/s^2],Sonic_ww_rot_61m [m^2/s^2],Sonic_uv_rot_61m [m^2/s^2],Sonic_uw_rot_61m [m^2/s^2],Sonic_vw_rot_61m [m^2/s^2],Sonic_wT_rot_61m [mK/s],Sonic_u_star_61m [m/s],Sonic_TKE_61m [m^2/s^2],Sonic_uu_rot_74m [m^2/s^2],Sonic_vv_rot_74m [m^2/s^2],Sonic_ww_rot_74m [m^2/s^2],Sonic_uv_rot_74m [m^2/s^2],Sonic_uw_rot_74m [m^2/s^2],Sonic_vw_rot_74m [m^2/s^2],Sonic_wT_rot_74m [mK/s],Sonic_u_star_74m [m/s],Sonic_TKE_74m [m^2/s^2],Sonic_uu_rot_100m [m^2/s^2],Sonic_vv_rot_100m [m^2/s^2],Sonic_ww_rot_100m [m^2/s^2],Sonic_uv_rot_100m [m^2/s^2],Sonic_uw_rot_100m [m^2/s^2],Sonic_vw_rot_100m [m^2/s^2],Sonic_wT_rot_100m [mK/s],Sonic_u_star_100m [m/s],Sonic_TKE_100m [m^2/s^2],Sonic_uu_rot_119m [m^2/s^2],Sonic_vv_rot_119m [m^2/s^2],Sonic_ww_rot_119m [m^2/s^2],Sonic_uv_rot_119m [m^2/s^2],Sonic_uw_rot_119m [m^2/s^2],Sonic_vw_rot_119m [m^2/s^2],Sonic_wT_rot_119m [mK/s],Sonic_u_star_119m [m/s],Sonic_TKE_119m [m^2/s^2],Virt_Temp_3m [°C],Potz_Virt_Temp_3m [°C],Virt_Temp_38m [°C],Potz_Virt_Temp_38m [°C],Virt_Temp_87m [°C],Potz_Virt_Temp_87m [°C],Virt_Temp_122m [°C],Potz_Virt_Temp_122m [°C],Ri,Shear exponent,L_15m [m],L_41m [m],L_61m [m],L_74m [m],L_100m [m],L_119m [m]
2022-06-09 07:39:22.449996032,,,1.615766950872919,1.2620580116687896,,0.09855379618351634,,2.3125992691839214,2.6048233861144943,2.5972310190824195,,3.4825209094600083,,-0.142615713239332,-0.1910745363575265,-0.037948141029616786,,0.18557140493877253,,10.583123837664505,,,,20.820423873325215,3.6622561460588576,5.313533586244491,5.857653912860791,5.60093810296271,815.6767463231469,13.886361557725731,17.718679691009076,17.994657441450695,18.093361315470457,1654760362.449996,,,,,,,,,,,,,1.6188117930597163,2.6098592547829647,0.05413698697435496,3.0711426132834516,7.754522426809376e-16,0.05413698697435496,1.2603172294186789,2.5974659416543497,0.07268674940992755,2.8870796381159787,5.908207563283334e-16,0.07268674940992755,,,,,,,0.08903288580285763,3.4847036976567938,0.16816835862782914,3.485840890691559,-8.123785399514584e-16,0.16816835862782914,,,,,3.071142613283451,211.80999699640427,2.887079638115979,205.8831391750203,,,3.4858408906915583,181.4635674870632,,,,,,,,,,,,,,,,,,,0.3988973720904682,0.4141607897989382,0.024765252540937154,0.3552511336363345,0.03299022538015269,0.022283173606946375,,0.19952628198511152,0.4189117072151718,0.4459136760909245,0.3842348465284738,0.017488078771557926,0.3691326058007447,0.01687504374711998,0.011610273739948865,,0.14311987802116774,0.4238183006954781,,,,,,,,,,1.068727828460084,0.6278406766669427,0.01284993393980971,0.7969063098327818,0.017079979985778867,0.014772178511895431,0.004680875264395604,0.15027280850439884,0.8547092195334183,288.0970033704931,305.3561784711851,292.0804297604879,309.9476381374451,292.41170253628997,310.82027231095935,292.493722808628,311.2821961912472,0.49998363841208465,0.2286365254314676,,,,,,-55.75882372981269
2022-06-09 07:49:26.320007936,,,2.1914929188419934,1.8260145782547106,,0.9158590582172187,,-0.434224948134719,0.38422820009490477,0.8412855343430524,,2.1907411924536873,,,-0.21661117913891653,-0.13099679780733253,,-0.1522877294883478,,,,,,20.768704750049448,3.214436680744373,5.3005394171979905,5.753958067317108,5.438650202294351,815.4208444144699,15.304582753101037,17.656932977575448,17.594594595894073,17.481729287075925,1654760966.320008,,,,,,,,,,,,,2.200558911639608,0.39146141273384194,-0.0044871966671514215,2.2351066107136965,1.9446944529869317e-17,-0.0044871966671514215,1.8301827561046606,0.8424184982886865,0.0011929739420884235,2.0147550339934175,-3.1115111247790907e-16,0.0011929739420884235,,,,,,,0.9259868240603351,2.1884923136316954,-0.09673856180232475,2.3763312490388113,1.5557555623895453e-16,-0.09673856180232475,,,,,2.235106610713697,259.91306861410345,2.0147550339934175,245.28376237007367,,,2.3763312490388113,202.93401521095765,,,,,,,,,,,,,,,,,,,0.3625207474653334,0.6284531154453007,0.19867753182315728,-0.19044357055530664,0.025384301832542953,-0.1841924528843672,,0.43119993254977146,0.5948256973668957,0.253577419071945,0.7404306595981394,0.25966050540605146,0.010764132969837924,-0.05281626985598938,-0.2315079937705603,,0.48729491261617824,0.6268342920380678,,,,,,,,,,0.26040598502577605,0.24209932059719824,0.16777183490018802,0.15791899469560802,-0.12832048217845674,-0.13045671887338126,-0.029948477282613663,0.427772542887935,0.3351385702615811,289.48756618331583,306.8575416364112,292.0176851301839,309.9069989224616,292.0011650763406,310.40729065368,291.86576986546726,310.63545825733894,0.18103851995492257,0.1399521367869229,,,,,,201.09633283343032
2022-06-09 07:59:28.570002176,,,3.678137142857143,2.89676,,1.718701224489796,,,-1.511521224489796,-1.2608857142857142,,-0.5815024489795919,,,0.004091428571428571,0.006518367346938778,,-0.006650612244897958,,,18.44214979591837,18.798499183673467,,20.523751836734693,3.115498335065933,5.198010680861144,5.739575732596152,5.431165905535575,815.5138851097701,15.693922839212915,17.431821434959865,17.613204125388844,17.310728586734996,1654761568.570002,,,,,,,,,,,,,3.6714075153726116,-1.5107651991009272,0.2616422319672312,3.9700937811025265,2.849131361676418e-15,0.2616422319672312,2.8908437434292744,-1.2608937736805255,0.18988821486940918,3.1538596445356437,2.236614521706895e-15,0.18988821486940918,,,,,,,1.7147532719574317,-0.5815392839065529,0.13963605748445568,1.810681286813133,-3.619417690729e-16,0.13963605748445568,,,,,3.9700937811025265,292.36691252381786,3.1538596445356437,293.56529334580995,,,1.8106812868131332,288.7337890076853,,,,,,,,,,,,,,,,,,,0.6713632915517566,0.3281913935300184,0.2642556581167256,0.014500760549783168,0.10776563190897152,0.03864685600626833,-0.022382259652983513,0.3383575839025203,0.6319051715992503,0.7258084194137899,0.28684900312108685,0.23891683075225362,-0.05443106265765094,0.07887002953180808,0.0274516833196708,-0.02943557550703437,0.28898258816484895,0.6257871266435652,,,,,,,,,,0.27248727171174447,0.3288198861589364,0.2739043142541002,0.01612679919449986,0.04907808689759071,-0.008832145254080822,-0.022440211898976478,0.22330802884334935,0.43760573606239056,289.8709557635839,307.25392433378363,291.7828828261886,309.6472256931106,292.01844155457485,310.41433800059104,291.69323680537514,310.4400017736297,0.17150095077329938,-1.1735714677889888,,,133.15142591020282,63.07605214708866,,38.17755102905868
2022-06-09 08:09:51.179994112,,,4.346875897272292,3.8825777635986616,,2.47062210878928,,,-1.7466411748753832,-1.6361870908022569,,-0.7172607417130563,,-0.17989392247567365,-0.242011323695809,-0.18158214615534393,,-0.19310946566757498,,9.676564842877653,18.21090202411056,18.794884247944253,,20.713304005660277,3.091514194818048,5.089978112285205,5.6705515420703865,5.391083548016415,815.5500693187153,15.894676287111452,17.175759499736774,17.905106801002187,17.537777046053318,1654762191.179994,,,,,,,,,,,,,4.3572888015435245,-1.7372685643904346,0.05836270965222432,4.690849364973875,-1.5777244986091234e-15,0.05836270965222432,3.887086249705766,-1.634505552567442,0.06345761419619692,4.216757986181496,1.2785008868039448e-15,0.06345761419619692,,,,,,,2.4773617626626736,-0.719795651254871,0.00586124257805446,2.5798114432393175,9.430077462951082e-16,0.00586124257805446,,,,,4.690849364973875,291.7373686990173,4.216757986181497,292.8065754972102,,,2.579811443239318,286.20118421383035,,,,,,,,,,,,,,,,,,,0.5528562258857446,0.21943277887420215,0.2075105900090456,-0.06082758353233593,0.056214036743505114,-0.014066302468690551,-0.04337293165329471,0.24072226099790853,0.4898997973844961,0.7514842773700798,0.2606904536928678,0.24639421675684556,-0.05854029423983206,0.12517413048394718,-0.01949521328518657,-0.041522872429679065,0.3559257968318834,0.6292844739098966,,,,,,,,,,0.45336776838685894,0.38945330318832283,0.30552726038000405,-0.077365822711091,0.11468754449843273,0.008756167114744867,-0.018742400758937718,0.3391479276530602,0.574174165977593,290.07063114116437,307.4616781161206,291.516701827475,309.36057216059714,292.30553579427396,310.7149605786946,291.9177473176394,310.6741223820864,0.2449262675212652,-0.9210607863080823,,,24.752091575114274,83.57433473218775,,160.18586930069208
2022-06-09 08:20:21.994996992,,,5.700973757455268,5.494361431411531,,4.193450497017893,,-2.7563936381709735,-2.8233168986083497,-2.8674500994035785,,-2.5607518886679923,,,-0.46482067594433407,-0.46832524850894636,,-0.44476660039761434,,,17.375452485089465,18.010370576540755,,20.35344453280318,2.918587584177505,4.846673339631915,5.3228331998735685,5.116259810639936,815.2563094137545,15.278544821549527,16.54206409920627,17.54882300327582,17.519285689294318,1654762821.994997,,,,,,,,,,,,,5.727033326473136,-2.805630659499532,-0.09930151151695556,6.377340677747875,3.3450600363417837e-15,-0.09930151151695556,5.514911863931795,-2.8631667888057772,-0.1279898489904124,6.213853629387811,-2.540437487059571e-15,-0.1279898489904124,,,,,,,4.2115221502074895,-2.566507883906216,-0.10490995265993916,4.931924729742039,-1.2928205005320948e-15,-0.10490995265993916,,,,,6.377340677747876,296.09988690814663,6.21385362938781,297.4369035623036,,,4.931924729742039,301.35819209114425,,,,,,,,,,,,,,,,,,,0.5022230091826377,0.24470502143606604,0.20891429955235175,-0.11510278547391185,0.10461532036081442,-0.0311808745908188,-0.04550417868913456,0.3303986023882399,0.4779211650855278,0.6453704410298533,0.32540806428535,0.2634515196919694,-0.08702074981788908,0.15026447057619455,-0.041419988772865506,-0.04851834540978521,0.3948020005481509,0.6171150125035864,,,,,,,,,,2.7925859588275004,0.6250478395106068,0.35367969580099107,0.7186320650989422,0.05564586316763969,-0.031967398441484364,-0.025933089226887505,0.2533270208149195,1.885656747069549,289.44019035688774,306.8250044498704,290.86082175221895,308.69708873350163,291.9183601119993,310.33723399578747,291.8763293556786,310.6647192590391,0.8173328734386964,-0.4038202924866217,,,60.919037850551184,97.48140117748892,,48.18146532828449
2022-06-09 08:30:57.905009920,,,4.124561133475413,3.873687962630559,,2.5724769121477618,,,-3.6824035046175703,-3.7168287818943733,,-3.355148788381088,,,-0.20457742962780492,-0.27331253358912816,,-0.23895257959212,,,17.34090103928399,17.643970715032683,,19.635950351251083,2.8247404172440986,4.72837392798958,5.19504035504081,5.078796743001004,815.2510364917844,15.01613369849594,16.80202599018956,17.111209133177987,17.087574514982922,1654763457.90501,,,,,,,,,,,,,4.137788785569516,-3.673171607149774,0.012535862732556495,5.532945480443134,1.7947247252603368e-15,0.012535862732556495,3.885439419180619,-3.7142480697877893,-0.04713935351025229,5.375153784222824,2.8715595604165385e-16,-0.04713935351025229,,,,,,,2.579679605010466,-3.358061815838558,0.002390973747865989,4.234539647175346,1.0050458461457885e-15,0.002390973747865989,,,,,5.532945480443134,311.595902133386,5.375153784222824,313.7095675586334,,,4.234539647175346,322.4683530286368,,,,,,,,,,,,,,,,,,,0.5802440814940131,1.2227592431941032,0.1120574320896281,0.4859033492258398,0.017068343805758838,-0.004801994799663715,-0.008395337028163618,0.1331577114721481,0.9575303783888722,0.5890990551081629,1.35240199004606,0.1507082835069918,0.47595367408986416,0.05242953876089304,0.05917904656842893,-0.002077085431778662,0.28118208965756286,1.0461046643306073,,,,,,,,,,0.7282780251480829,1.444610912887169,0.20398213041535077,-0.03966607301344488,0.09590532651671671,0.058439851081799964,-0.020089204910258528,0.33512359854577634,1.1884355342253012,289.17014890772,306.53930953184283,291.1122076088876,308.9647969692864,291.4681384154694,309.8599912673606,291.4397038645208,310.2017197187605,0.5324297994456718,-0.4194389884334584,,,21.59801614492943,821.980722088928,,143.88161809590792
2022-06-09 08:42:03.670001152,,,1.94581894675758,1.6000848687073843,,0.8065218337443787,,,-2.767341505875526,-2.7526389090381547,,-2.9096296967938486,,-0.17353909763528222,-0.08397214565501246,-0.06271072102132597,,-0.0907355287973308,,9.386926954881764,17.237293631220076,17.497878645002178,,19.08488901784419,2.5862544249413686,4.846385219987269,5.215603177221865,5.177120496758304,815.2323002257856,15.449676111599066,16.85998487354678,16.625478051502725,16.335642619575967,1654764123.670001,,,,,,,,,,,,,1.9537773503220635,-2.7628068924219744,0.0010576601347787194,3.383836263687395,1.7482670533136949e-15,0.0010576601347787194,1.6023610510800308,-2.751971472110546,0.022597134401226113,3.1844792229387497,-2.292538871798147e-15,0.022597134401226113,,,,,,,0.8081634965315659,-2.9105875917766393,0.02585137130805692,3.0207032900518818,3.051220800594656e-16,0.02585137130805692,,,,,3.383836263687395,324.733151366597,3.18447922293875,329.78949728754844,,,3.0207032900518818,344.48197585301114,,,,,,,,,,,,,,,,,,,0.8377918450135906,0.3592611334986529,0.1068434784430256,-0.07263355729454322,0.018713408072840595,0.016536112593799022,-0.014721954931646823,0.15802746058455144,0.6519482284776346,0.7033668517716376,0.37063224821594226,0.12128672281118477,-0.033282708372276065,0.011483583027315539,0.04326431278879136,-0.012856643165762153,0.211571290630309,0.5976429113993823,,,,,,,,,,0.8131886669580575,0.3816431717452611,0.1427251392647756,0.0869220506189287,-0.012375902390581598,0.009944211741480443,-0.010144459499095329,0.1260003663221087,0.6687784889840471,289.5883081121274,306.98460047411476,291.1800331921757,309.0382569890814,290.9821248439505,309.3440032212149,290.69290794292755,309.4069756514363,0.3041972166995188,-0.15879315825924642,,,20.573432837643328,56.53497168193032,,15.134255928289743
2022-06-09 08:53:10.469993216,,,2.725200109864239,2.372249077925135,,1.5281762536294439,,-1.7793325747469193,-1.675136545554422,-1.6365114180334297,,-1.8091344267440945,,-0.25615976466740686,-0.27830398786076826,-0.28104748815128294,,-0.3130988100207704,,9.818489215013908,17.63899744718976,17.864872204455395,,19.42800960047568,2.3140127720107673,4.840660168098366,5.234767049817842,5.121857550573035,815.3503482223404,15.625166498423873,17.041000110628197,16.555894515200183,16.227217679697034,1654764790.469993,,,,,,,,,,,,,2.7426945199937056,-1.6645562582202669,-0.0967522653504646,3.2082893832670014,-1.213325741986956e-15,-0.0967522653504646,2.386520125346376,-1.6339442934249286,-0.1347523492972104,2.8922745828671195,3.9254656358401515e-16,-0.1347523492972104,,,,,,,1.5440973475576105,-1.8131858432646848,-0.16238023936046658,2.3815708095603445,-1.3917559981615083e-15,-0.16238023936046658,,,,,3.208289383267002,301.25379197198697,2.8922745828671195,304.3977093394429,,,2.3815708095603445,319.58249898988754,,,,,,,,,,,,,,,,,,,0.27625033755076567,0.3467615053253921,0.13349260688683598,0.14085702778495773,0.04180754071733052,0.05400681245723321,-0.01095574935553814,0.26133871269831055,0.37825222488149685,0.3263346045952605,0.43364868602452045,0.10617692022850353,0.16982192745707708,0.03760352043595396,0.05215014672408268,-0.009283000491325693,0.253561758562408,0.43308010542414227,,,,,,,,,,0.28786666519658094,0.5001945340435433,0.12935792366176224,-0.0589094138884075,-0.0031360535501761084,0.09303145962340201,-0.012152583200548125,0.3050972011927733,0.45870956145094327,289.7452439226005,307.13826378643563,291.36113796795473,309.217460268305,290.9136811060602,309.2579149982284,290.57920580979453,309.27240027213816,0.04451182047355989,-0.4389363712654156,,,125.04985141681897,134.79597282843403,,179.37424798784383
2022-06-09 09:03:56.639986944,,,1.6431640024592682,1.3729803258530588,,0.8146253458346142,,-2.8974435136796806,-2.8652290193667382,-2.884273747310175,,-3.215619428220105,,-0.21231555487242557,-0.13349984629572742,-0.13083384568091017,,-0.23995465723947118,,10.122118044881647,17.93812250230556,18.19386796802951,,19.843980172148786,1.9319210374627604,4.792546419402659,5.435671223601617,5.237495971992463,815.1147803889938,16.11596949966948,17.441942975703462,16.978804720362557,16.9385405760774,1654765436.639987,,,,,,,,,,,,,1.6559296353630817,-2.85893032599167,-0.0743213684404705,3.3038743266275343,1.7823635794043708e-15,-0.0743213684404705,1.3802846858279607,-2.882994569793619,-0.06142667184033557,3.1963797495589734,1.8522601903614046e-15,-0.06142667184033557,,,,,,,0.8259782242035676,-3.218558593528752,-0.11836453799918153,3.3228541115788177,-2.6211229108887803e-16,-0.11836453799918153,,,,,3.3038743266275348,329.92001923574026,3.1963797495589734,334.4164059074793,,,3.322854111578818,345.6068001684954,,,,,,,,,,,,,,,,,,,0.2878765742343725,0.659849575779983,0.0667986019484987,-0.19220725018394452,0.01595842623436996,0.03989758959982476,-0.004577852212279037,0.2072939764739941,0.5072623759814271,0.31109405387144223,0.475626851689994,0.07041609971444744,-0.15539571258473472,0.020046411624906838,0.009718597808426868,-0.005430812188204847,0.14925820157359415,0.42856850263794183,,,,,,,,,,0.1566911152645436,0.14740352223408867,0.07169489364317565,-0.07514860055548507,0.014232331114077547,-0.015847459331036685,-0.016011771048828685,0.1459460972044421,0.18789476557090398,290.2117848774092,307.658196957366,291.7600922038302,309.6657926354255,291.3557221370798,309.7518818960426,291.3035558075388,310.0667870785759,0.8241970300736813,0.022369451663267616,,,149.62535936952457,47.08220091167601,,14.929491398540915
2022-06-09 09:14:49.115004160,,,2.9515216555119625,2.585943577233893,,1.864640135312453,,-2.5464933049751997,-2.771014050899093,-2.8034755840136203,,-2.676421783577998,,-0.21255472512803947,-0.14070167561659488,-0.13414244693609598,,-0.2094515135794098,,9.64784617516454,17.691860182837893,17.989198660431487,,19.608811252516038,2.066001210904505,4.627127841399129,5.259289217184121,4.83497555680459,814.9508087499086,15.231350563595884,17.252842157469363,17.112208513680294,16.874806019972812,1654766089.115004,,,,,,,,,,,,,2.9609117983191418,-2.7645231973070774,0.019683542870233432,4.050874866726254,1.5742465412640115e-15,0.019683542870233432,2.590811091116629,-2.802170151378372,0.015465296020167614,3.8163411361052124,-2.0465205036432147e-15,0.015465296020167614,,,,,,,1.8720708395413586,-2.6789991422688626,-0.024761981544770318,3.268284815088549,1.1544474635936084e-15,-0.024761981544770318,,,,,4.050874866726253,313.03546313759045,3.8163411361052124,317.24435930178197,,,3.2682848150885486,325.05434781785846,,,,,,,,,,,,,,,,,,,0.5097864743418367,0.9634026952371594,0.07234318163448995,0.5064006022574341,-0.023566066871438213,0.006809264057649215,-0.004097084805807769,0.15662086543933285,0.772766175606743,0.32951393107630866,0.8485004012441227,0.0755719464273557,0.30985374360903695,-0.011756440826551452,0.0071180537735375735,-0.003112229845739079,0.11723217781251638,0.6267931393738935,,,,,,,,,,0.1033141539960469,0.49942547268238796,0.060748576135776576,0.09707511187693646,0.004925546854579599,0.0029243603325289414,-0.001520695870098544,0.07568523047434592,0.3317441014071057,289.3335562007848,306.74479533510106,291.5570443753849,309.4691912285438,291.47499426862527,309.89921675080046,291.20619821828325,309.98484930438605,0.4846939171554005,-0.322199782831746,,,72.04667978978817,39.77488222302629,,21.904387492632875
2022-06-09 09:25:21.264996096,,,3.5903578740479896,3.130000409466874,,1.9373278191794283,,-2.9531762345426253,-2.791006469576611,-2.7676300057325363,,-3.098599623290476,,,-0.31795594136434363,-0.2798190156416346,,-0.3389452133322415,,,17.61978380149046,17.94469576611252,,19.759097125542542,2.1240363322552156,3.938674324230159,4.863905749267609,4.635079126314657,815.0121601920774,14.493812938762305,16.891813772131105,17.09085265152902,16.918561851010587,1654766721.264996,,,,,,,,,,,,,3.6112686536193337,-2.778398191103066,-0.10983066853132571,4.5563974581832065,3.6868387304692444e-15,-0.10983066853132571,3.14322251891453,-2.765028986183648,-0.09392644561407265,4.186314978336816,1.0799830624606878e-15,-0.09392644561407265,,,,,,,1.9528967885414459,-3.102882149141167,-0.14340686537482097,3.6662901546596665,-1.0055014719461577e-15,-0.14340686537482097,,,,,4.5563974581832065,307.57356786552685,4.186314978336816,311.3374324383553,,,3.6662901546596665,327.8144457720007,,,,,,,,,,,,,,,,,,,0.13691092047377468,0.3594265578621746,0.0528331767371807,0.09557562049930352,0.003860818251425479,0.002162069222306992,-0.0037277385905437176,0.06652053409850726,0.274585327536565,0.10881606007182075,0.3339476064813124,0.05772422447859392,0.07162684818482919,0.01645132341139814,0.012993804421956736,-0.005186628353985069,0.1447891481683035,0.25024394551586354,,,,,,,,,,0.22714990071415642,0.5850994767661731,0.0545862440613795,-0.2908738882177327,-0.012585969212950203,0.029952782594146767,-0.007781119774706059,0.18024878954226672,0.4334178107708545,288.59746113056127,305.95782676346,291.14010945690245,309.02094326374527,291.4204963479967,309.83690086165643,291.23367964459374,310.01069470933794,0.3752794646753768,-0.3165660684916639,,,6.06058813676197,44.917538390533075,,57.76542974873726
2022-06-09 09:35:29.765003008,,,3.5824674462967567,3.617352160570623,,2.6731757485278265,,-4.094959407557691,-3.730973708219291,-3.7350855457163523,,-3.8946375849462394,,0.05105916487207251,0.15643163042332311,0.12120906079902363,,0.06300155034207282,,8.291056647590613,16.519954383345773,17.218982510347566,,19.501961024536733,1.722687294099835,3.745224397988774,4.55157846446861,4.4028177122603145,815.1287411209579,14.252793495323674,16.423500758541206,16.826530988856454,16.873327267206708,1654767329.765003,,,,,,,,,,,,,3.5703317240733465,-3.7341480229479904,0.3300678010795458,5.166345911494016,1.9989723477633405e-15,0.3300678010795458,3.603816367993324,-3.7360166689373355,0.3295610930153072,5.190887492981736,6.034633502681783e-16,0.3295610930153072,,,,,,,2.659417483197567,-3.893436371110825,0.31763797246660125,4.715013056803291,2.6401521574232802e-15,0.31763797246660125,,,,,5.166345911494016,316.2847471334693,5.190887492981736,316.0318627597778,,,4.715013056803291,325.66491257008784,,,,,,,,,,,,,,,,,,,0.5826057286693131,0.29277114915258073,0.10796808536850915,0.16450292173821185,-0.017913000360033873,0.06484661588412002,-0.1441722932280373,0.25937472763982083,0.4916724815952015,0.6204770975765174,0.541360286518986,0.11035348771575172,0.3930056939481342,0.010589035842089941,0.08850942773805882,-0.09166252971696022,0.2985642301020576,0.6360954359056276,,,,,,,,,,0.17685228684085413,0.8069099558346879,0.1398057729285414,0.09872386214338147,-0.004251421410285993,0.13276590067990338,-0.027072237804987635,0.36446392498450647,0.5617840078020417,288.3285148924511,305.6602170505804,290.6550245419702,308.4937763423661,291.12946851809716,309.51559253971766,291.1693053057118,309.9305840659545,1.6445347026765065,-0.14917690502272055,,,9.280315322030551,22.26296748899113,,137.12007826542805
2022-06-09 10:13:44.484996096,,,2.4379399287290004,2.580198540641439,,1.7826718140166298,,-3.3413377636521253,-2.9182059222806718,-2.8094930425929068,,-3.45945952825386,,-0.14249448498218198,-0.06847361276090266,-0.09029017478364161,,-0.20112506363482094,,7.832388851179366,15.685089512981504,16.126039792974716,,18.978075683013746,3.232863688738008,4.781730524062453,4.296062389141364,3.7932686271800575,815.1899054238047,13.329896538777247,15.10339695644625,15.474420473320214,16.246752062981745,1654769624.484996,,,,,,,,,,,,,2.443746860647205,-2.914115634286828,0.04816266138375588,3.803152461960734,1.7362659757246636e-15,0.04816266138375588,2.5822087454895577,-2.808577803035996,0.058791716090165834,3.815221000281538,1.0803432737842351e-15,0.058791716090165834,,,,,,,1.7890217402515385,-3.4618538125391414,-0.0114331633316123,3.896797480814782,1.8906007291224114e-15,-0.0114331633316123,,,,,3.803152461960734,320.0171552014774,3.8152210002815377,317.4045426684343,,,3.896797480814782,332.6709192375342,,,,,,,,,,,,,,,,,,,0.10648369221953514,0.2525881822863607,0.023692380626439805,0.03911166993016688,-0.004830180203390152,0.005117934766888638,0.0006042371123995227,0.0838887461225186,0.19138212756616782,0.2000407190376629,0.20582553099586984,0.02621152350682059,0.14313666338319522,-0.010518430613835157,-0.012427238227774627,-0.011799624299612194,0.1275973434078917,0.21603888677017666,,,,,,,,,,0.09522814416040279,0.2546453469719923,0.04058584226551392,0.01932003464753146,-0.0057441689273367525,-0.008862082537289583,-0.011428866278389469,0.10276609556661982,0.1952296666989545,287.5074394522374,304.78325517108766,289.41120956688,307.1682195834883,289.75155214081377,308.04690686269765,290.49224062050314,309.20734174227454,3.0418190365849536,0.037935625852309585,,,-74.64752816410423,13.451429381316316,,7.255346136537289
